movie_odid,display_name,chart_date,revenue,total_revenue
149960100,Venom,2019-02-03,654441,7536676
149960100,Venom,2019-02-10,564554,8101230
149960100,Venom,2019-02-17,319416,8420646
149960100,Venom,2019-02-24,282353,8702999
149960100,Venom,2019-03-03,252274,8955273
149960100,Venom,2019-03-10,470491,9425764
149960100,Venom,2019-03-17,152452,9578216
149960100,Venom,2019-03-24,189139,9767355
149960100,Venom,2019-03-31,78369,9845724
150020100,Warcraft,2016-10-30,1947049,1947049
150020100,Warcraft,2016-11-06,1478175,3425224
150020100,Warcraft,2016-11-13,949253,4374477
150020100,Warcraft,2016-11-20,671689,5046166
150020100,Warcraft,2016-11-27,566255,5612421
150020100,Warcraft,2016-12-04,344521,5956942
150620100,The Dark Tower,2017-11-05,2037551,2037551
150620100,The Dark Tower,2017-11-12,2252730,4290281
150620100,The Dark Tower,2017-11-19,1705741,5996022
150620100,The Dark Tower,2017-11-26,1611067,7607089
150620100,The Dark Tower,2017-12-03,1248454,8855543
150620100,The Dark Tower,2017-12-10,1053135,9908678
150620100,The Dark Tower,2017-12-17,823905,10732583
150620100,The Dark Tower,2017-12-24,650671,11383254
150620100,The Dark Tower,2017-12-31,572606,11955860
150620100,The Dark Tower,2018-01-07,417878,12373738
150620100,The Dark Tower,2019-01-06,85846,12459584
150620100,The Dark Tower,2019-01-13,76607,12536191
150620100,The Dark Tower,2019-01-20,75339,12611530
150620100,The Dark Tower,2019-01-27,58400,12669930
150620100,The Dark Tower,2019-02-03,48785,12718715
150680100,Passengers,2017-03-19,690872,690872
150680100,Passengers,2017-03-26,2443666,3134538
150680100,Passengers,2017-04-02,2099397,5233935
150680100,Passengers,2017-04-09,1468197,6702132
150680100,Passengers,2017-04-16,1094304,7796436
150680100,Passengers,2017-04-23,863215,8659651
150680100,Passengers,2017-04-30,721708,9381359
150680100,Passengers,2017-05-07,594873,9976232
150680100,Passengers,2017-05-14,563804,10540036
150680100,Passengers,2017-05-21,633336,11173372
150680100,Passengers,2017-05-28,504959,11678331
150680100,Passengers,2017-06-04,391389,12069720
150680100,Passengers,2018-10-21,32005,12101725
150680100,Passengers,2019-03-24,32254,12133979
150680100,Passengers,2019-03-31,35246,12169225
150680100,Passengers,2019-04-07,49122,12218347
150880100,Pride and Prejudice and Zombies,2016-06-05,1479928,1479928
150880100,Pride and Prejudice and Zombies,2016-06-12,1355851,2835779
150880100,Pride and Prejudice and Zombies,2016-06-19,848746,3684525
150880100,Pride and Prejudice and Zombies,2016-06-26,561768,4246293
150880100,Pride and Prejudice and Zombies,2016-07-03,335485,4581778
151040100,xXx: Return of Xander Cage,2017-05-21,2826157,2826157
151040100,xXx: Return of Xander Cage,2017-05-28,2483983,5310140
151040100,xXx: Return of Xander Cage,2017-06-04,1752759,7062899
151040100,xXx: Return of Xander Cage,2017-06-11,1358377,8421276
151040100,xXx: Return of Xander Cage,2017-06-18,915251,9336527
151040100,xXx: Return of Xander Cage,2017-06-25,687506,10024033
151040100,xXx: Return of Xander Cage,2017-07-02,357937,10381970
151040100,xXx: Return of Xander Cage,2017-07-09,221236,10603206
151700100,All Eyez on Me,2017-09-10,1908046,1908046
151700100,All Eyez on Me,2017-09-17,1449493,3357539
151700100,All Eyez on Me,2017-09-24,1048612,4406151
151700100,All Eyez on Me,2017-10-01,631208,5037359
151700100,All Eyez on Me,2017-10-08,396787,5434146
151700100,All Eyez on Me,2019-02-17,45297,5479443
151700100,All Eyez on Me,2019-02-24,46433,5525876
151720100,Under the Skin,2014-07-20,1395599,1395599
151720100,Under the Skin,2014-07-27,1192994,2588593
151720100,Under the Skin,2014-08-03,1073781,3662374
151720100,Under the Skin,2014-08-10,771776,4434150
153080100,Ouija,2015-03-08,3293547,3293547
153080100,Ouija,2015-03-15,2681737,5975284
153080100,Ouija,2015-03-22,1849174,7824458
153080100,Ouija,2015-03-29,1110751,8935209
153080100,Ouija,2015-04-05,798352,9733561
153080100,Ouija,2015-04-12,563457,10297018
161050100,The Boxtrolls,2015-02-22,2670453,2670453
161050100,The Boxtrolls,2015-03-01,2316918,4987371
161050100,The Boxtrolls,2015-03-08,1760292,6747663
161050100,The Boxtrolls,2015-03-15,1177607,7925270
161050100,The Boxtrolls,2015-03-22,872839,8798109
161710100,Amityville: The Awakening,2017-11-19,338234,338234
161710100,Amityville: The Awakening,2017-11-26,254647,592881
162090100,Hunter Killer,2019-02-03,1806851,1806851
162090100,Hunter Killer,2019-02-10,1003764,2810615
162090100,Hunter Killer,2019-02-17,775572,3586187
162090100,Hunter Killer,2019-02-24,426109,4012296
162090100,Hunter Killer,2019-03-03,313460,4325756
162090100,Hunter Killer,2019-03-10,222589,4548345
162090100,Hunter Killer,2019-03-17,134041,4682386
162090100,Hunter Killer,2019-03-24,65559,4747945
162090100,Hunter Killer,2019-03-31,54740,4802685
162090100,Hunter Killer,2019-04-07,328594,5131279
164120100,Seventh Son,2015-05-31,2641424,2641424
164120100,Seventh Son,2015-06-07,2289417,4930841
164120100,Seventh Son,2015-06-14,1656714,6587555
164120100,Seventh Son,2015-06-21,1255369,7842924
164120100,Seventh Son,2015-06-28,794467,8637391
164120100,Seventh Son,2015-07-05,595066,9232457
164550100,Frozen,2014-06-22,459733,0
164550100,Frozen,2014-06-29,382089,0
165290100,The Amazing Spider-Man 2,2014-08-24,7061931,7061931
165290100,The Amazing Spider-Man 2,2014-08-31,9040255,16102186
165290100,The Amazing Spider-Man 2,2014-09-07,5683160,21785346
165290100,The Amazing Spider-Man 2,2014-09-14,4095412,25880758
165290100,The Amazing Spider-Man 2,2014-09-21,2419520,28300278
165290100,The Amazing Spider-Man 2,2014-09-28,1782480,30082758
165290100,The Amazing Spider-Man 2,2014-10-05,1480278,31563036
165290100,The Amazing Spider-Man 2,2014-10-12,1035838,32598874
165290100,The Amazing Spider-Man 2,2014-10-19,844240,33443114
165290100,The Amazing Spider-Man 2,2014-10-26,699362,34142476
165370100,Guardians of the Galaxy,2014-12-14,2467655,2467655
165370100,Guardians of the Galaxy,2014-12-21,4766683,7234338
165370100,Guardians of the Galaxy,2014-12-28,3281523,10515861
165370100,Guardians of the Galaxy,2015-01-04,3135017,13650878
165370100,Guardians of the Galaxy,2015-01-11,2314763,15965641
165370100,Guardians of the Galaxy,2015-01-18,1601834,17567475
165370100,Guardians of the Galaxy,2015-01-25,1365573,18933048
165370100,Guardians of the Galaxy,2015-02-01,1098085,20031133
165370100,Guardians of the Galaxy,2015-02-08,829929,20861062
165370100,Guardians of the Galaxy,2015-02-15,775571,21636633
165370100,Guardians of the Galaxy,2015-02-22,477391,22114024
165370100,Guardians of the Galaxy,2017-04-16,546128,22660152
165370100,Guardians of the Galaxy,2017-04-23,437007,23097159
165370100,Guardians of the Galaxy,2017-04-30,314927,23412086
165370100,Guardians of the Galaxy,2017-05-07,663233,24075319
165370100,Guardians of the Galaxy,2017-05-14,566118,24641437
165370100,Guardians of the Galaxy,2017-05-21,353270,24994707
165390100,The Good Dinosaur,2016-02-28,1654017,1654017
165390100,The Good Dinosaur,2016-03-06,2060321,3714338
165390100,The Good Dinosaur,2016-03-13,2264788,5979126
165390100,The Good Dinosaur,2016-03-20,1745477,7724603
165390100,The Good Dinosaur,2016-03-27,1809001,9533604
165390100,The Good Dinosaur,2016-04-03,1710257,11243861
165390100,The Good Dinosaur,2016-04-10,1319609,12563470
165390100,The Good Dinosaur,2016-04-17,1082088,13645558
165390100,The Good Dinosaur,2016-04-24,849607,14495165
165390100,The Good Dinosaur,2016-05-01,705972,15201137
165390100,The Good Dinosaur,2016-05-08,553360,15754497
165390100,The Good Dinosaur,2016-05-15,452056,16206553
165390100,The Good Dinosaur,2016-05-22,467995,16674548
165390100,The Good Dinosaur,2016-05-29,404367,17078915
165390100,The Good Dinosaur,2016-06-12,287605,17366520
169110100,"I, Frankenstein",2014-06-22,534118,0
169110100,"I, Frankenstein",2014-06-29,414885,0
169360100,Now You See Me,2016-09-18,218290,0
169360100,Now You See Me,2019-02-10,43474,0
169360100,Now You See Me,2019-03-31,46076,0
169360100,Now You See Me,2019-04-07,54557,0
170460100,Pixels,2015-11-01,2820856,2820856
170460100,Pixels,2015-11-08,4033554,6854410
170460100,Pixels,2015-11-15,2987847,9842257
170460100,Pixels,2015-11-22,2236005,12078262
170460100,Pixels,2015-11-29,1834536,13912798
170460100,Pixels,2015-12-06,1486500,15399298
170460100,Pixels,2015-12-13,1269104,16668402
170460100,Pixels,2015-12-20,1017309,17685711
170460100,Pixels,2015-12-27,766028,18451739
170460100,Pixels,2016-01-03,536885,18988624
173060100,Transformers: Age of Extinction,2014-10-05,6926896,6926896
173060100,Transformers: Age of Extinction,2014-10-12,7650206,14577102
173060100,Transformers: Age of Extinction,2014-10-19,4826744,19403846
173060100,Transformers: Age of Extinction,2014-10-26,2762721,22166567
173060100,Transformers: Age of Extinction,2014-11-02,1945413,24111980
173060100,Transformers: Age of Extinction,2014-11-09,1445278,25557258
173060100,Transformers: Age of Extinction,2014-11-16,1038426,26595684
173060100,Transformers: Age of Extinction,2014-11-23,866855,27462539
173060100,Transformers: Age of Extinction,2017-06-11,493218,27955757
173060100,Transformers: Age of Extinction,2017-06-18,372745,28328502
173390100,The SpongeBob Movie: Sponge Out of Water,2015-06-07,4838160,4838160
173390100,The SpongeBob Movie: Sponge Out of Water,2015-06-14,3432323,8270483
173390100,The SpongeBob Movie: Sponge Out of Water,2015-06-21,2326317,10596800
173390100,The SpongeBob Movie: Sponge Out of Water,2015-06-28,1677847,12274647
173390100,The SpongeBob Movie: Sponge Out of Water,2015-07-05,1352991,13627638
173390100,The SpongeBob Movie: Sponge Out of Water,2015-07-12,1195201,14822839
173390100,The SpongeBob Movie: Sponge Out of Water,2015-07-19,1257699,16080538
173390100,The SpongeBob Movie: Sponge Out of Water,2015-07-26,813918,16894456
173390100,The SpongeBob Movie: Sponge Out of Water,2015-08-02,1003509,17897965
173390100,The SpongeBob Movie: Sponge Out of Water,2015-08-09,742698,18640663
173390100,The SpongeBob Movie: Sponge Out of Water,2015-08-16,489558,19130221
173390100,The SpongeBob Movie: Sponge Out of Water,2015-08-23,448443,19578664
173390100,The SpongeBob Movie: Sponge Out of Water,2015-08-30,322966,19901630
174430100,300: Rise of an Empire,2014-07-27,4100532,4100532
174430100,300: Rise of an Empire,2014-08-03,3058678,7159210
174430100,300: Rise of an Empire,2014-08-10,2114426,9273636
174430100,300: Rise of an Empire,2014-08-17,1419547,10693183
174430100,300: Rise of an Empire,2014-08-24,1209709,11902892
174430100,300: Rise of an Empire,2014-08-31,1058614,12961506
174890100,Captain America: The Winter Soldier,2014-09-14,2039666,2039666
174890100,Captain America: The Winter Soldier,2014-09-21,6002283,8041949
174890100,Captain America: The Winter Soldier,2014-09-28,5092058,13134007
174890100,Captain America: The Winter Soldier,2014-10-05,3872827,17006834
174890100,Captain America: The Winter Soldier,2014-10-12,2943035,19949869
174890100,Captain America: The Winter Soldier,2014-10-19,1928726,21878595
174890100,Captain America: The Winter Soldier,2014-10-26,1382696,23261291
174890100,Captain America: The Winter Soldier,2014-11-02,1148914,24410205
174890100,Captain America: The Winter Soldier,2014-11-09,977927,25388132
174890100,Captain America: The Winter Soldier,2014-11-16,808999,26197131
174890100,Captain America: The Winter Soldier,2016-09-18,891927,27089058
174890100,Captain America: The Winter Soldier,2016-09-25,625447,27714505
174890100,Captain America: The Winter Soldier,2016-10-02,334013,28048518
175350100,Noah,2014-08-03,4989687,4989687
175350100,Noah,2014-08-10,4368752,9358439
175350100,Noah,2014-08-17,3650608,13009047
175350100,Noah,2014-08-24,2911634,15920681
175350100,Noah,2014-08-31,2320633,18241314
175350100,Noah,2014-09-07,1729503,19970817
175350100,Noah,2014-09-14,1368523,21339340
175350100,Noah,2014-09-21,1067206,22406546
175350100,Noah,2014-09-28,914927,23321473
175660100,The Lego Movie,2014-07-20,4133883,4133883
175660100,The Lego Movie,2014-07-27,3240753,7374636
175660100,The Lego Movie,2014-08-03,2507317,9881953
175660100,The Lego Movie,2014-08-10,2007014,11888967
175660100,The Lego Movie,2014-08-17,1599086,13488053
175660100,The Lego Movie,2014-08-24,1415918,14903971
175660100,The Lego Movie,2014-08-31,1161673,16065644
175660100,The Lego Movie,2014-09-07,922591,16988235
175660100,The Lego Movie,2014-09-14,736311,17724546
175660100,The Lego Movie,2014-09-21,609832,18334378
175660100,The Lego Movie,2019-01-27,59419,18393797
175660100,The Lego Movie,2019-02-03,51857,18445654
175660100,The Lego Movie,2019-02-10,180600,18626254
175660100,The Lego Movie,2019-02-17,248813,18875067
175660100,The Lego Movie,2019-02-24,142818,19017885
175660100,The Lego Movie,2019-03-03,89560,19107445
175660100,The Lego Movie,2019-03-10,75940,19183385
175660100,The Lego Movie,2019-03-17,179843,19363228
175660100,The Lego Movie,2019-03-24,45926,19409154
175660100,The Lego Movie,2019-03-31,58481,19467635
175660100,The Lego Movie,2019-04-07,62918,19530553
175700100,Coco,2018-03-04,1650959,1650959
175700100,Coco,2018-03-11,2541815,4192774
175700100,Coco,2018-03-18,1806661,5999435
175700100,Coco,2018-03-25,1117383,7116818
175700100,Coco,2018-04-01,1156873,8273691
175700100,Coco,2018-04-08,896704,9170395
175700100,Coco,2018-04-15,723372,9893767
175700100,Coco,2018-04-22,708426,10602193
175700100,Coco,2018-04-29,641787,11243980
175700100,Coco,2018-05-06,708014,11951994
175700100,Coco,2018-05-13,629834,12581828
175700100,Coco,2018-06-03,189363,12771191
175700100,Coco,2018-10-21,30738,12801929
175700100,Coco,2018-10-28,34408,12836337
175700100,Coco,2018-11-04,40564,12876901
175700100,Coco,2018-11-11,33511,12910412
175700100,Coco,2019-01-27,39895,12950307
175700100,Coco,2019-02-03,34872,12985179
176830100,Pitch Perfect,2019-03-24,38389,0
176950100,Dawn of the Planet of the Apes,2015-01-04,3947551,3947551
176950100,Dawn of the Planet of the Apes,2015-01-11,3364890,7312441
176950100,Dawn of the Planet of the Apes,2015-01-18,2318602,9631043
176950100,Dawn of the Planet of the Apes,2015-01-25,1796836,11427879
176950100,Dawn of the Planet of the Apes,2015-02-01,1502046,12929925
176950100,Dawn of the Planet of the Apes,2015-02-08,1052286,13982211
176950100,Dawn of the Planet of the Apes,2015-02-15,720245,14702456
176950100,Dawn of the Planet of the Apes,2015-02-22,502591,15205047
176960100,X-Men: Days of Future Past,2014-11-16,6320303,6320303
176960100,X-Men: Days of Future Past,2014-11-23,4737802,11058105
176960100,X-Men: Days of Future Past,2014-11-30,2622952,13681057
176960100,X-Men: Days of Future Past,2014-12-07,1695533,15376590
176960100,X-Men: Days of Future Past,2014-12-14,1084006,16460596
176960100,X-Men: Days of Future Past,2014-12-21,741543,17202139
178290100,The Hunger Games: Mockingjay - Part 1,2015-03-08,7567893,7567893
178290100,The Hunger Games: Mockingjay - Part 1,2015-03-15,9660433,17228326
178290100,The Hunger Games: Mockingjay - Part 1,2015-03-22,8242972,25471298
178290100,The Hunger Games: Mockingjay - Part 1,2015-03-29,4198205,29669503
178290100,The Hunger Games: Mockingjay - Part 1,2015-04-05,2089760,31759263
178290100,The Hunger Games: Mockingjay - Part 1,2015-04-12,1454851,33214114
178290100,The Hunger Games: Mockingjay - Part 1,2015-04-19,831898,34046012
178290100,The Hunger Games: Mockingjay - Part 1,2015-04-26,679417,34725429
178290100,The Hunger Games: Mockingjay - Part 1,2015-11-29,377828,35103257
178300100,The Hunger Games: Mockingjay - Part 2,2016-03-27,3123450,3123450
178300100,The Hunger Games: Mockingjay - Part 2,2016-04-03,2641603,5765053
178300100,The Hunger Games: Mockingjay - Part 2,2016-04-10,1709591,7474644
178300100,The Hunger Games: Mockingjay - Part 2,2016-04-17,1381455,8856099
178300100,The Hunger Games: Mockingjay - Part 2,2016-04-24,1100874,9956973
178300100,The Hunger Games: Mockingjay - Part 2,2016-05-01,840339,10797312
178300100,The Hunger Games: Mockingjay - Part 2,2016-05-08,711284,11508596
178300100,The Hunger Games: Mockingjay - Part 2,2016-05-15,539522,12048118
178300100,The Hunger Games: Mockingjay - Part 2,2016-05-22,486154,12534272
178300100,The Hunger Games: Mockingjay - Part 2,2016-05-29,348482,12882754
178540100,Need for Speed,2014-08-10,2154207,2154207
178540100,Need for Speed,2014-08-17,2148073,4302280
178540100,Need for Speed,2014-08-24,1723818,6026098
178540100,Need for Speed,2014-08-31,1591988,7618086
178540100,Need for Speed,2014-09-07,1272466,8890552
178540100,Need for Speed,2014-09-14,1078230,9968782
178540100,Need for Speed,2014-09-21,866730,10835512
179210100,The Hobbit: The Battle of the Five Armies,2015-04-26,3389441,3389441
179210100,The Hobbit: The Battle of the Five Armies,2015-05-03,2700866,6090307
179210100,The Hobbit: The Battle of the Five Armies,2015-05-10,1449386,7539693
179210100,The Hobbit: The Battle of the Five Armies,2015-05-17,875203,8414896
179210100,The Hobbit: The Battle of the Five Armies,2015-05-24,584498,8999394
179490100,Avengers: Age of Ultron,2015-10-04,1311429,1311429
179490100,Avengers: Age of Ultron,2015-10-11,3428995,4740424
179490100,Avengers: Age of Ultron,2015-10-18,2835800,7576224
179490100,Avengers: Age of Ultron,2015-10-25,1910997,9487221
179490100,Avengers: Age of Ultron,2015-11-01,1343146,10830367
179490100,Avengers: Age of Ultron,2015-11-08,1099231,11929598
179490100,Avengers: Age of Ultron,2015-11-15,876018,12805616
179490100,Avengers: Age of Ultron,2015-11-22,789243,13594859
179490100,Avengers: Age of Ultron,2015-11-29,717371,14312230
179490100,Avengers: Age of Ultron,2015-12-06,486609,14798839
180270100,Home,2015-08-30,4340950,4340950
180270100,Home,2015-09-06,5093194,9434144
180270100,Home,2015-09-13,3230720,12664864
180270100,Home,2015-09-20,2043369,14708233
180270100,Home,2015-09-27,1593679,16301912
180270100,Home,2015-10-04,1025708,17327620
